"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon May 08 23:26:50 GMT 2023","Mon May 08 23:26:55 GMT 2023","5085","","tests.SelenideTest","","tests.SelenideTest","vsyatKreditMts","Провальная попытка заполнения заявки на кредит","Неправильно вводим почту в заявке и проверяем, что вышло сообщение об ошибке"
