"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed May 10 23:32:18 GMT 2023","Wed May 10 23:32:25 GMT 2023","7435","","tests.SelenideTest","","tests.SelenideTest","vsyatKreditMts","Провальная попытка заполнения заявки на кредит","Неправильно вводим почту в заявке и проверяем, что вышло сообщение об ошибке"
